AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,SampleRate,Bitrate,BitsPerSample,Duration,Comment,Latitude,Longitude,GlobalScore,Time (PDT)
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210815144000.WAV,OFF3,20210815144000.WAV,46080488,384000,6000,16,60,Recorded at 14:40:00 15/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.1V and temperature was 23.3C.,32.87603,117.24936,0.993186951,7.666666667
OTH0,AudioMoth 242A260460378286,OTH0/20210822154000.WAV,OTH0,20210822154000.WAV,46080488,384000,6000,16,60,Recorded at 15:40:00 22/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.6V and temperature was 22.0C.,32.87682,117.24833,0.99332881,8.666666667
OFF2,AudioMoth 242A260460373749,OFF2/20210821125000.WAV,OFF2,20210821125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 21/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 3.8V and temperature was 20.9C.,32.87634,117.24766,0.58603704,5.833333333
OFF0,AudioMoth 242A260460372176,OFF0/20210821125000.WAV,OFF0,20210821125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 21/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 3.8V and temperature was 20.9C.,32.87618,117.24717,0.884471297,5.833333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210821144000.WAV,OFF5,20210821144000.WAV,46080488,384000,6000,16,60,Recorded at 14:40:00 21/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.7V and temperature was 19.3C.,32.87536,117.24863,0.971123517,7.666666667
OFF4,AudioMoth 24E14403603736B1,OFF4/20210823161000.WAV,OFF4,20210823161000.WAV,46080488,384000,6000,16,60,Recorded at 16:10:00 23/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 3.5V and temperature was 23.4C.,32.87562,117.24959,0.976840973,9.166666667
OFF6,AudioMoth 24F31901603778F1,OFF6/20210819125000.WAV,OFF6,20210819125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 19/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 22.6C.,32.87501,117.24766,0.938163161,5.833333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210819011000.WAV,OFF1,20210819011000.WAV,46080488,384000,6000,16,60,Recorded at 01:10:00 19/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.0V and temperature was 24.2C.,32.8758,117.24739,0.980111122,18.16666667
OTH0,AudioMoth 242A260460378286,OTH0/20210820024000.WAV,OTH0,20210820024000.WAV,46080488,384000,6000,16,60,Recorded at 02:40:00 20/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.9V and temperature was 22.6C.,32.87682,117.24833,0.823908448,19.66666667
OFF6,AudioMoth 24F31901603778F1,OFF6/20210820030000.WAV,OFF6,20210820030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 20/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 23.1C.,32.87501,117.24766,0.669590533,20.0
OFF2,AudioMoth 242A260460373749,OFF2/20210824125000.WAV,OFF2,20210824125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 24/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 3.4V and temperature was 19.8C.,32.87634,117.24766,0.980648041,5.833333333
OFF4,AudioMoth 24E14403603736B1,OFF4/20210819135000.WAV,OFF4,20210819135000.WAV,46080488,384000,6000,16,60,Recorded at 13:50:00 19/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 3.9V and temperature was 21.8C.,32.87562,117.24959,0.987285376,6.833333333
OFF6,AudioMoth 24F31901603778F1,OFF6/20210820010000.WAV,OFF6,20210820010000.WAV,46080488,384000,6000,16,60,Recorded at 01:00:00 20/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 27.1C.,32.87501,117.24766,0.981269717,18.0
OTH1,AudioMoth 242A2604603736FD,OTH1/20210822125000.WAV,OTH1,20210822125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 22/08/2021 (UTC) by AudioMoth 242A2604603736FD at medium gain while battery was 3.6V and temperature was 20.9C.,32.87637,117.24926,0.990389943,5.833333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210816030000.WAV,OFF3,20210816030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 16/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.1V and temperature was 23.6C.,32.87603,117.24936,0.857688248,20.0
OTH0,AudioMoth 242A260460378286,OTH0/20210820144000.WAV,OTH0,20210820144000.WAV,46080488,384000,6000,16,60,Recorded at 14:40:00 20/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.8V and temperature was 23.1C.,32.87682,117.24833,0.639989138,7.666666667
OFF2,AudioMoth 242A260460373749,OFF2/20210818125000.WAV,OFF2,20210818125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 18/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.0V and temperature was 22.8C.,32.87634,117.24766,0.959843159,5.833333333
OFF4,AudioMoth 24E14403603736B1,OFF4/20210816021000.WAV,OFF4,20210816021000.WAV,46080488,384000,6000,16,60,Recorded at 02:10:00 16/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 4.1V and temperature was 23.9C.,32.87562,117.24959,0.969661951,19.16666667
OFF6,AudioMoth 24F31901603778F1,OFF6/20210818142000.WAV,OFF6,20210818142000.WAV,46080488,384000,6000,16,60,Recorded at 14:20:00 18/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 21.8C.,32.87501,117.24766,0.994375229,7.333333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210821125000.WAV,OFF3,20210821125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 21/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 3.7V and temperature was 20.4C.,32.87603,117.24936,0.904260755,5.833333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210818030000.WAV,OFF3,20210818030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 18/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.0V and temperature was 23.4C.,32.87603,117.24936,0.849793315,20.0
OFF2,AudioMoth 242A260460373749,OFF2/20210820013000.WAV,OFF2,20210820013000.WAV,46080488,384000,6000,16,60,Recorded at 01:30:00 20/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.0V and temperature was 23.7C.,32.87634,117.24766,0.518102229,18.5
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210816125000.WAV,OFF3,20210816125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 16/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.0V and temperature was 19.0C.,32.87603,117.24936,0.985137761,5.833333333
OFF2,AudioMoth 242A260460373749,OFF2/20210818164000.WAV,OFF2,20210818164000.WAV,46080488,384000,6000,16,60,Recorded at 16:40:00 18/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.0V and temperature was 25.0C.,32.87634,117.24766,0.548212647,9.666666667
OFF7,AudioMoth 24F31901603736FD,OFF7/20210818030000.WAV,OFF7,20210818030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 18/08/2021 (UTC) by AudioMoth 24F31901603736FD at medium gain while battery was 4.1V and temperature was 23.4C.,32.87541,117.24745,0.917670965,20.0
OFF7,AudioMoth 24F31901603736FD,OFF7/20210822162000.WAV,OFF7,20210822162000.WAV,46080488,384000,6000,16,60,Recorded at 16:20:00 22/08/2021 (UTC) by AudioMoth 24F31901603736FD at medium gain while battery was 3.7V and temperature was 21.7C.,32.87541,117.24745,0.992866457,9.333333333
OFF7,AudioMoth 24F31901603736FD,OFF7/20210813125000.WAV,OFF7,20210813125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 13/08/2021 (UTC) by AudioMoth 24F31901603736FD at medium gain while battery was 4.4V and temperature was 19.0C.,32.87541,117.24745,0.992156863,5.833333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210820152000.WAV,OFF1,20210820152000.WAV,46080488,384000,6000,16,60,Recorded at 15:20:00 20/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 3.9V and temperature was 23.3C.,32.8758,117.24739,0.991140783,8.333333333
OFF2,AudioMoth 242A260460373749,OFF2/20210824131000.WAV,OFF2,20210824131000.WAV,46080488,384000,6000,16,60,Recorded at 13:10:00 24/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 3.4V and temperature was 19.8C.,32.87634,117.24766,0.993042111,6.166666667
OFF1,AudioMoth 248D9B0260372005,OFF1/20210812030000.WAV,OFF1,20210812030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 12/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.5V and temperature was 22.9C.,32.8758,117.24739,0.934007943,20.0
OFF0,AudioMoth 242A260460372176,OFF0/20210813023000.WAV,OFF0,20210813023000.WAV,46080488,384000,6000,16,60,Recorded at 02:30:00 13/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 4.4V and temperature was 24.4C.,32.87618,117.24717,0.97598052,19.5
OTH0,AudioMoth 242A260460378286,OTH0/20210811024000.WAV,OTH0,20210811024000.WAV,46080488,384000,6000,16,60,Recorded at 02:40:00 11/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.7V and temperature was 23.7C.,32.87682,117.24833,0.992492437,19.66666667
OFF5,AudioMoth 24F31901603746B3,OFF5/20210820164000.WAV,OFF5,20210820164000.WAV,46080488,384000,6000,16,60,Recorded at 16:40:00 20/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.8V and temperature was 27.1C.,32.87536,117.24863,0.994473159,9.666666667
OFF0,AudioMoth 242A260460372176,OFF0/20210818142000.WAV,OFF0,20210818142000.WAV,46080488,384000,6000,16,60,Recorded at 14:20:00 18/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 4.0V and temperature was 21.7C.,32.87618,117.24717,0.993027151,7.333333333
OFF0,AudioMoth 242A260460372176,OFF0/20210816030000.WAV,OFF0,20210816030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 16/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 4.2V and temperature was 23.3C.,32.87618,117.24717,0.63047868,20.0
OFF1,AudioMoth 248D9B0260372005,OFF1/20210818005000.WAV,OFF1,20210818005000.WAV,46080488,384000,6000,16,60,Recorded at 00:50:00 18/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.1V and temperature was 27.5C.,32.8758,117.24739,0.949790835,17.83333333
OFF6,AudioMoth 24F31901603778F1,OFF6/20210816133000.WAV,OFF6,20210816133000.WAV,46080488,384000,6000,16,60,Recorded at 13:30:00 16/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.1V and temperature was 19.0C.,32.87501,117.24766,0.993024111,6.5
OFF6,AudioMoth 24F31901603778F1,OFF6/20210812030000.WAV,OFF6,20210812030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 12/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.5V and temperature was 23.4C.,32.87501,117.24766,0.605812609,20.0
OFF6,AudioMoth 24F31901603778F1,OFF6/20210813132000.WAV,OFF6,20210813132000.WAV,46080488,384000,6000,16,60,Recorded at 13:20:00 13/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.4V and temperature was 17.7C.,32.87501,117.24766,0.994733691,6.333333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210821024000.WAV,OFF5,20210821024000.WAV,46080488,384000,6000,16,60,Recorded at 02:40:00 21/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.8V and temperature was 22.6C.,32.87536,117.24863,0.987803817,19.66666667
OTH0,AudioMoth 242A260460378286,OTH0/20210818005000.WAV,OTH0,20210818005000.WAV,46080488,384000,6000,16,60,Recorded at 00:50:00 18/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.0V and temperature was 27.4C.,32.87682,117.24833,0.774698853,17.83333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210820015000.WAV,OFF3,20210820015000.WAV,46080488,384000,6000,16,60,Recorded at 01:50:00 20/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 3.9V and temperature was 24.2C.,32.87603,117.24936,0.89569521,18.83333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210815133000.WAV,OFF3,20210815133000.WAV,46080488,384000,6000,16,60,Recorded at 13:30:00 15/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.1V and temperature was 19.9C.,32.87603,117.24936,0.993669808,6.5
OFF4,AudioMoth 24E14403603736B1,OFF4/20210820163000.WAV,OFF4,20210820163000.WAV,46080488,384000,6000,16,60,Recorded at 16:30:00 20/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 3.8V and temperature was 25.8C.,32.87562,117.24959,0.992741823,9.5
OFF2,AudioMoth 242A260460373749,OFF2/20210818005000.WAV,OFF2,20210818005000.WAV,46080488,384000,6000,16,60,Recorded at 00:50:00 18/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.1V and temperature was 27.2C.,32.87634,117.24766,0.578045189,17.83333333
OTH0,AudioMoth 242A260460378286,OTH0/20210817131000.WAV,OTH0,20210817131000.WAV,46080488,384000,6000,16,60,Recorded at 13:10:00 17/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.0V and temperature was 22.8C.,32.87682,117.24833,0.994277,6.166666667
OFF2,AudioMoth 242A260460373749,OFF2/20210811005000.WAV,OFF2,20210811005000.WAV,46080488,384000,6000,16,60,Recorded at 00:50:00 11/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.8V and temperature was 33.6C.,32.87634,117.24766,0.98600179,17.83333333
OFF2,AudioMoth 242A260460373749,OFF2/20210819023000.WAV,OFF2,20210819023000.WAV,46080488,384000,6000,16,60,Recorded at 02:30:00 19/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.0V and temperature was 23.1C.,32.87634,117.24766,0.976908922,19.5
OFF1,AudioMoth 248D9B0260372005,OFF1/20210822151000.WAV,OFF1,20210822151000.WAV,46080488,384000,6000,16,60,Recorded at 15:10:00 22/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 3.7V and temperature was 19.9C.,32.8758,117.24739,0.994016886,8.166666667
OFF5,AudioMoth 24F31901603746B3,OFF5/20210823140000.WAV,OFF5,20210823140000.WAV,46080488,384000,6000,16,60,Recorded at 14:00:00 23/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.5V and temperature was 21.0C.,32.87536,117.24863,0.988764644,7.0
OTH1,AudioMoth 242A2604603736FD,OTH1/20210818163000.WAV,OTH1,20210818163000.WAV,46080488,384000,6000,16,60,Recorded at 16:30:00 18/08/2021 (UTC) by AudioMoth 242A2604603736FD at medium gain while battery was 3.9V and temperature was 25.0C.,32.87637,117.24926,0.562003493,9.5
OFF4,AudioMoth 24E14403603736B1,OFF4/20210813125000.WAV,OFF4,20210813125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 13/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 4.3V and temperature was 18.5C.,32.87562,117.24959,0.987302303,5.833333333
OTH1,AudioMoth 242A2604603736FD,OTH1/20210824004000.WAV,OTH1,20210824004000.WAV,46080488,384000,6000,16,60,Recorded at 00:40:00 24/08/2021 (UTC) by AudioMoth 242A2604603736FD at medium gain while battery was 3.4V and temperature was 32.6C.,32.87637,117.24926,0.66815114,17.66666667
OFF1,AudioMoth 248D9B0260372005,OFF1/20210821162000.WAV,OFF1,20210821162000.WAV,46080488,384000,6000,16,60,Recorded at 16:20:00 21/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 3.8V and temperature was 24.4C.,32.8758,117.24739,0.601759434,9.333333333
OFF6,AudioMoth 24F31901603778F1,OFF6/20210820030000.WAV,OFF6,20210820030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 20/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 23.1C.,32.87501,117.24766,0.669590533,20.0
OFF6,AudioMoth 24F31901603778F1,OFF6/20210821134000.WAV,OFF6,20210821134000.WAV,46080488,384000,6000,16,60,Recorded at 13:40:00 21/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 3.8V and temperature was 20.1C.,32.87501,117.24766,0.993970513,6.666666667
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210819153000.WAV,OFF3,20210819153000.WAV,46080488,384000,6000,16,60,Recorded at 15:30:00 19/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 3.9V and temperature was 24.5C.,32.87603,117.24936,0.989260078,8.5
OFF0,AudioMoth 242A260460372176,OFF0/20210821010000.WAV,OFF0,20210821010000.WAV,46080488,384000,6000,16,60,Recorded at 01:00:00 21/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 3.9V and temperature was 27.4C.,32.87618,117.24717,0.986901045,18.0
OFF2,AudioMoth 242A260460373749,OFF2/20210817130000.WAV,OFF2,20210817130000.WAV,46080488,384000,6000,16,60,Recorded at 13:00:00 17/08/2021 (UTC) by AudioMoth 242A260460373749 at medium gain while battery was 4.0V and temperature was 21.5C.,32.87634,117.24766,0.862375259,6.0
OTH0,AudioMoth 242A260460378286,OTH0/20210824030000.WAV,OTH0,20210824030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 24/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.4V and temperature was 22.0C.,32.87682,117.24833,0.572143078,20.0
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210816133000.WAV,OFF3,20210816133000.WAV,46080488,384000,6000,16,60,Recorded at 13:30:00 16/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.0V and temperature was 18.7C.,32.87603,117.24936,0.994509459,6.5
OFF6,AudioMoth 24F31901603778F1,OFF6/20210814004000.WAV,OFF6,20210814004000.WAV,46080488,384000,6000,16,60,Recorded at 00:40:00 14/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.3V and temperature was 40.4C.,32.87501,117.24766,0.779392958,17.66666667
OTH0,AudioMoth 242A260460378286,OTH0/20210818135000.WAV,OTH0,20210818135000.WAV,46080488,384000,6000,16,60,Recorded at 13:50:00 18/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.9V and temperature was 22.0C.,32.87682,117.24833,0.994579554,6.833333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210816134000.WAV,OFF1,20210816134000.WAV,46080488,384000,6000,16,60,Recorded at 13:40:00 16/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.1V and temperature was 19.4C.,32.8758,117.24739,0.992577434,6.666666667
OTH0,AudioMoth 242A260460378286,OTH0/20210811151000.WAV,OTH0,20210811151000.WAV,46080488,384000,6000,16,60,Recorded at 15:10:00 11/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.5V and temperature was 26.6C.,32.87682,117.24833,0.834853768,8.166666667
OTH0,AudioMoth 242A260460378286,OTH0/20210822130000.WAV,OTH0,20210822130000.WAV,46080488,384000,6000,16,60,Recorded at 13:00:00 22/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.7V and temperature was 21.4C.,32.87682,117.24833,0.992845655,6.0
OFF5,AudioMoth 24F31901603746B3,OFF5/20210821125000.WAV,OFF5,20210821125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 21/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.7V and temperature was 20.2C.,32.87536,117.24863,0.977887452,5.833333333
OFF7,AudioMoth 24F31901603736FD,OFF7/20210821162000.WAV,OFF7,20210821162000.WAV,46080488,384000,6000,16,60,Recorded at 16:20:00 21/08/2021 (UTC) by AudioMoth 24F31901603736FD at medium gain while battery was 3.9V and temperature was 26.0C.,32.87541,117.24745,0.705939531,9.333333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210812005000.WAV,OFF5,20210812005000.WAV,46080488,384000,6000,16,60,Recorded at 00:50:00 12/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 4.4V and temperature was 31.0C.,32.87536,117.24863,0.99154222,17.83333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210822145000.WAV,OFF1,20210822145000.WAV,46080488,384000,6000,16,60,Recorded at 14:50:00 22/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 3.7V and temperature was 19.6C.,32.8758,117.24739,0.994633436,7.833333333
OFF4,AudioMoth 24E14403603736B1,OFF4/20210813030000.WAV,OFF4,20210813030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 13/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 4.3V and temperature was 23.3C.,32.87562,117.24959,0.937226772,20.0
OFF6,AudioMoth 24F31901603778F1,OFF6/20210820023000.WAV,OFF6,20210820023000.WAV,46080488,384000,6000,16,60,Recorded at 02:30:00 20/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 4.0V and temperature was 23.3C.,32.87501,117.24766,0.994063139,19.5
OTH0,AudioMoth 242A260460378286,OTH0/20210817125000.WAV,OTH0,20210817125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 17/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.0V and temperature was 22.5C.,32.87682,117.24833,0.552065492,5.833333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210818134000.WAV,OFF5,20210818134000.WAV,46080488,384000,6000,16,60,Recorded at 13:40:00 18/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.9V and temperature was 20.9C.,32.87536,117.24863,0.798068881,6.666666667
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210824021000.WAV,OFF3,20210824021000.WAV,46080488,384000,6000,16,60,Recorded at 02:10:00 24/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 3.4V and temperature was 23.4C.,32.87603,117.24936,0.976962805,19.16666667
OTH1,AudioMoth 242A2604603736FD,OTH1/20210818012000.WAV,OTH1,20210818012000.WAV,46080488,384000,6000,16,60,Recorded at 01:20:00 18/08/2021 (UTC) by AudioMoth 242A2604603736FD at medium gain while battery was 4.0V and temperature was 27.1C.,32.87637,117.24926,0.831507504,18.33333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210823152000.WAV,OFF5,20210823152000.WAV,46080488,384000,6000,16,60,Recorded at 15:20:00 23/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.5V and temperature was 22.3C.,32.87536,117.24863,0.574617088,8.333333333
OFF3,AudioMoth 248D9B02603746FF,OFF3/20210815004000.WAV,OFF3,20210815004000.WAV,46080488,384000,6000,16,60,Recorded at 00:40:00 15/08/2021 (UTC) by AudioMoth 248D9B02603746FF at medium gain while battery was 4.2V and temperature was 29.9C.,32.87603,117.24936,0.890206933,17.66666667
OTH1,AudioMoth 242A2604603736FD,OTH1/20210823152000.WAV,OTH1,20210823152000.WAV,46080488,384000,6000,16,60,Recorded at 15:20:00 23/08/2021 (UTC) by AudioMoth 242A2604603736FD at medium gain while battery was 3.4V and temperature was 23.6C.,32.87637,117.24926,0.985560834,8.333333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210820014000.WAV,OFF5,20210820014000.WAV,46080488,384000,6000,16,60,Recorded at 01:40:00 20/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.9V and temperature was 23.3C.,32.87536,117.24863,0.97934711,18.66666667
OFF7,AudioMoth 24F31901603736FD,OFF7/20210813141000.WAV,OFF7,20210813141000.WAV,46080488,384000,6000,16,60,Recorded at 14:10:00 13/08/2021 (UTC) by AudioMoth 24F31901603736FD at medium gain while battery was 4.4V and temperature was 22.0C.,32.87541,117.24745,0.992395282,7.166666667
OFF6,AudioMoth 24F31901603778F1,OFF6/20210823152000.WAV,OFF6,20210823152000.WAV,46080488,384000,6000,16,60,Recorded at 15:20:00 23/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 3.5V and temperature was 23.4C.,32.87501,117.24766,0.899716616,8.333333333
OFF0,AudioMoth 242A260460372176,OFF0/20210817024000.WAV,OFF0,20210817024000.WAV,46080488,384000,6000,16,60,Recorded at 02:40:00 17/08/2021 (UTC) by AudioMoth 242A260460372176 at medium gain while battery was 4.1V and temperature was 24.4C.,32.87618,117.24717,0.994561017,19.66666667
OTH0,AudioMoth 242A260460378286,OTH0/20210820030000.WAV,OTH0,20210820030000.WAV,46080488,384000,6000,16,60,Recorded at 03:00:00 20/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 3.9V and temperature was 23.3C.,32.87682,117.24833,0.66821444,20.0
OFF4,AudioMoth 24E14403603736B1,OFF4/20210816132000.WAV,OFF4,20210816132000.WAV,46080488,384000,6000,16,60,Recorded at 13:20:00 16/08/2021 (UTC) by AudioMoth 24E14403603736B1 at medium gain while battery was 4.1V and temperature was 19.4C.,32.87562,117.24959,0.99426496,6.333333333
OTH0,AudioMoth 242A260460378286,OTH0/20210811145000.WAV,OTH0,20210811145000.WAV,46080488,384000,6000,16,60,Recorded at 14:50:00 11/08/2021 (UTC) by AudioMoth 242A260460378286 at medium gain while battery was 4.5V and temperature was 26.1C.,32.87682,117.24833,0.990727305,7.833333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210815125000.WAV,OFF1,20210815125000.WAV,46080488,384000,6000,16,60,Recorded at 12:50:00 15/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.2V and temperature was 20.1C.,32.8758,117.24739,0.86483717,5.833333333
OFF6,AudioMoth 24F31901603778F1,OFF6/20210823162000.WAV,OFF6,20210823162000.WAV,46080488,384000,6000,16,60,Recorded at 16:20:00 23/08/2021 (UTC) by AudioMoth 24F31901603778F1 at medium gain while battery was 3.5V and temperature was 26.9C.,32.87501,117.24766,0.975002527,9.333333333
OFF5,AudioMoth 24F31901603746B3,OFF5/20210818134000.WAV,OFF5,20210818134000.WAV,46080488,384000,6000,16,60,Recorded at 13:40:00 18/08/2021 (UTC) by AudioMoth 24F31901603746B3 at medium gain while battery was 3.9V and temperature was 20.9C.,32.87536,117.24863,0.798068881,6.666666667
OFF1,AudioMoth 248D9B0260372005,OFF1/20210811022000.WAV,OFF1,20210811022000.WAV,46080488,384000,6000,16,60,Recorded at 02:20:00 11/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.8V and temperature was 23.9C.,32.8758,117.24739,0.993237197,19.33333333
OFF1,AudioMoth 248D9B0260372005,OFF1/20210816151000.WAV,OFF1,20210816151000.WAV,46080488,384000,6000,16,60,Recorded at 15:10:00 16/08/2021 (UTC) by AudioMoth 248D9B0260372005 at medium gain while battery was 4.1V and temperature was 25.2C.,32.8758,117.24739,0.820511341,8.166666667
